item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM00426,TXN00152,PROD0142,1,1051.7,0,1051.7
ITEM00427,TXN00153,PROD0377,2,4584.28,15,7793.28
ITEM00428,TXN00153,PROD0049,3,1539.41,15,3925.5
ITEM00429,TXN00153,PROD0189,3,3154.9,5,8991.47
ITEM00430,TXN00153,PROD0249,3,1409.11,10,3804.6
ITEM00431,TXN00154,PROD0250,2,1152.44,15,1959.15
ITEM00432,TXN00154,PROD0431,3,651.48,10,1759.0
ITEM00433,TXN00155,PROD0229,2,237.24,0,474.48
ITEM00434,TXN00155,PROD0435,2,876.76,10,1578.17
ITEM00435,TXN00156,PROD0104,1,2484.35,5,2360.13
ITEM00436,TXN00156,PROD0354,2,284.72,5,540.97
ITEM00437,TXN00156,PROD0047,3,1329.48,5,3789.02
ITEM00438,TXN00156,PROD0237,3,674.76,0,2024.28
ITEM00439,TXN00156,PROD0267,1,1738.92,5,1651.97
ITEM00440,TXN00157,PROD0304,3,4154.95,10,11218.36
ITEM00441,TXN00157,PROD0496,2,3200.65,5,6081.23
ITEM00442,TXN00158,PROD0150,2,2078.42,10,3741.16
ITEM00443,TXN00158,PROD0136,2,3148.52,10,5667.34
ITEM00444,TXN00159,PROD0316,1,2072.28,5,1968.67
ITEM00445,TXN00159,PROD0186,3,3839.75,5,10943.29
ITEM00446,TXN00159,PROD0073,2,1414.44,0,2828.88
ITEM00447,TXN00160,PROD0220,1,794.89,15,675.66
ITEM00448,TXN00161,PROD0062,3,916.88,0,2750.64
ITEM00449,TXN00161,PROD0458,1,3503.51,15,2977.98
ITEM00450,TXN00161,PROD0433,3,497.3,15,1268.12
ITEM00451,TXN00161,PROD0307,3,791.48,10,2137.0
ITEM00452,TXN00162,PROD0085,3,1383.23,10,3734.72
ITEM00453,TXN00162,PROD0157,3,2756.31,10,7442.04
ITEM00454,TXN00162,PROD0358,2,2917.7,10,5251.86
ITEM00455,TXN00162,PROD0404,1,4836.09,10,4352.48
ITEM00456,TXN00162,PROD0397,2,3804.64,10,6848.35
ITEM00457,TXN00163,PROD0159,3,4958.32,5,14131.21
ITEM00458,TXN00163,PROD0250,2,1152.44,15,1959.15
ITEM00459,TXN00163,PROD0313,3,3264.29,0,9792.87
ITEM00460,TXN00164,PROD0285,1,4451.94,10,4006.75
ITEM00461,TXN00164,PROD0472,2,2686.16,15,4566.47
ITEM00462,TXN00164,PROD0264,1,3546.47,10,3191.82
ITEM00463,TXN00164,PROD0159,2,4958.32,5,9420.81
ITEM00464,TXN00164,PROD0113,1,441.8,5,419.71
ITEM00465,TXN00165,PROD0298,2,875.85,10,1576.53
ITEM00466,TXN00165,PROD0237,2,674.76,10,1214.57
ITEM00467,TXN00165,PROD0483,3,3261.29,0,9783.87
ITEM00468,TXN00165,PROD0257,3,4798.5,0,14395.5
ITEM00469,TXN00166,PROD0354,1,284.72,0,284.72
ITEM00470,TXN00166,PROD0442,3,1548.44,10,4180.79
ITEM00471,TXN00166,PROD0085,3,1383.23,0,4149.69
ITEM00472,TXN00166,PROD0493,2,4302.99,10,7745.38
ITEM00473,TXN00167,PROD0131,2,2240.84,10,4033.51
ITEM00474,TXN00167,PROD0212,1,248.91,0,248.91
ITEM00475,TXN00168,PROD0209,3,3111.13,15,7933.38
ITEM00476,TXN00168,PROD0414,1,1232.55,10,1109.3
ITEM00477,TXN00168,PROD0358,3,2917.7,5,8315.44
ITEM00478,TXN00168,PROD0350,1,3450.07,15,2932.56
ITEM00479,TXN00168,PROD0445,2,3177.92,5,6038.05
ITEM00480,TXN00169,PROD0367,2,4146.7,10,7464.06
ITEM00481,TXN00169,PROD0388,2,979.23,15,1664.69
ITEM00482,TXN00169,PROD0159,2,4958.32,5,9420.81
ITEM00483,TXN00169,PROD0168,3,3088.44,5,8802.05
ITEM00484,TXN00169,PROD0031,2,673.12,10,1211.62
ITEM00485,TXN00170,PROD0319,3,3812.12,15,9720.91
ITEM00486,TXN00170,PROD0004,2,2621.28,15,4456.18
ITEM00487,TXN00171,PROD0404,3,4836.09,0,14508.27
ITEM00488,TXN00171,PROD0463,1,2454.95,10,2209.45
ITEM00489,TXN00171,PROD0388,1,979.23,15,832.35
ITEM00490,TXN00172,PROD0211,1,3853.97,10,3468.57
ITEM00491,TXN00172,PROD0303,2,2163.99,10,3895.18
ITEM00492,TXN00172,PROD0447,1,4446.38,15,3779.42
ITEM00493,TXN00172,PROD0376,2,4405.0,15,7488.5
ITEM00494,TXN00173,PROD0043,1,2946.81,10,2652.13
ITEM00495,TXN00173,PROD0316,2,2072.28,15,3522.88
ITEM00496,TXN00174,PROD0050,3,228.61,5,651.54
ITEM00497,TXN00175,PROD0194,2,3414.16,10,6145.49
ITEM00498,TXN00175,PROD0407,1,4299.21,10,3869.29
ITEM00499,TXN00175,PROD0085,3,1383.23,5,3942.21
ITEM00500,TXN00175,PROD0314,2,1611.21,15,2739.06
ITEM00501,TXN00175,PROD0403,3,2658.26,10,7177.3
ITEM00502,TXN00176,PROD0117,2,2017.68,10,3631.82
ITEM00503,TXN00176,PROD0425,2,1629.99,10,2933.98
ITEM00504,TXN00176,PROD0184,1,2499.98,15,2124.98
ITEM00505,TXN00177,PROD0390,1,2734.76,15,2324.55
ITEM00506,TXN00177,PROD0220,2,794.89,10,1430.8
ITEM00507,TXN00178,PROD0077,1,2983.96,15,2536.37
ITEM00508,TXN00179,PROD0013,3,2263.89,5,6452.09
ITEM00509,TXN00179,PROD0494,3,4052.6,10,10942.02
ITEM00510,TXN00179,PROD0456,2,466.62,10,839.92
ITEM00511,TXN00180,PROD0031,1,673.12,10,605.81
ITEM00512,TXN00180,PROD0354,1,284.72,0,284.72
ITEM00513,TXN00181,PROD0304,1,4154.95,10,3739.45
ITEM00514,TXN00182,PROD0095,1,1873.93,10,1686.54
ITEM00515,TXN00183,PROD0417,3,3727.3,5,10622.81
ITEM00516,TXN00183,PROD0118,2,2760.53,10,4968.95
ITEM00517,TXN00184,PROD0198,2,2344.54,5,4454.63
ITEM00518,TXN00184,PROD0287,3,2530.96,15,6453.95
ITEM00519,TXN00184,PROD0406,2,4802.55,5,9124.84
ITEM00520,TXN00184,PROD0325,1,2757.07,15,2343.51
ITEM00521,TXN00185,PROD0129,3,731.47,5,2084.69
ITEM00522,TXN00185,PROD0251,3,1232.6,15,3143.13
ITEM00523,TXN00185,PROD0166,1,2862.99,10,2576.69
ITEM00524,TXN00186,PROD0320,1,1370.21,0,1370.21
ITEM00525,TXN00187,PROD0117,3,2017.68,10,5447.74
ITEM00526,TXN00187,PROD0189,2,3154.9,15,5363.33
ITEM00527,TXN00187,PROD0027,1,2594.91,10,2335.42
ITEM00528,TXN00187,PROD0340,2,347.67,10,625.81
ITEM00529,TXN00188,PROD0329,2,3150.35,0,6300.7
ITEM00530,TXN00188,PROD0256,3,2074.33,15,5289.54
ITEM00531,TXN00188,PROD0007,2,1547.77,5,2940.76
ITEM00532,TXN00189,PROD0307,2,791.48,0,1582.96
ITEM00533,TXN00189,PROD0120,3,2695.75,10,7278.53
ITEM00534,TXN00189,PROD0168,2,3088.44,10,5559.19
ITEM00535,TXN00189,PROD0282,2,230.95,10,415.71
ITEM00536,TXN00190,PROD0056,3,986.97,15,2516.77
ITEM00537,TXN00190,PROD0194,2,3414.16,5,6486.9
ITEM00538,TXN00190,PROD0001,3,1854.14,0,5562.42
ITEM00539,TXN00190,PROD0427,1,3407.6,5,3237.22
ITEM00540,TXN00191,PROD0288,1,2643.78,0,2643.78
ITEM00541,TXN00191,PROD0161,2,2076.05,5,3944.5
ITEM00542,TXN00191,PROD0243,2,4087.04,5,7765.38
ITEM00543,TXN00192,PROD0209,1,3111.13,0,3111.13
ITEM00544,TXN00193,PROD0081,1,453.05,10,407.75
ITEM00545,TXN00193,PROD0248,3,1679.87,15,4283.67
ITEM00546,TXN00193,PROD0424,1,3641.74,5,3459.65
ITEM00547,TXN00194,PROD0211,3,3853.97,10,10405.72
ITEM00548,TXN00194,PROD0261,1,932.5,5,885.88
ITEM00549,TXN00194,PROD0476,2,3335.5,0,6671.0
ITEM00550,TXN00195,PROD0061,2,957.38,10,1723.28
ITEM00551,TXN00196,PROD0110,2,3699.86,5,7029.73
ITEM00552,TXN00196,PROD0284,1,2420.24,10,2178.22
ITEM00553,TXN00196,PROD0187,1,2583.62,0,2583.62
ITEM00554,TXN00197,PROD0220,1,794.89,5,755.15
ITEM00555,TXN00197,PROD0095,1,1873.93,10,1686.54
ITEM00556,TXN00197,PROD0130,2,4307.84,10,7754.11
ITEM00557,TXN00197,PROD0263,3,2239.68,15,5711.18
ITEM00558,TXN00197,PROD0288,3,2643.78,10,7138.21
ITEM00559,TXN00198,PROD0190,2,4578.19,5,8698.56
ITEM00560,TXN00198,PROD0224,2,2436.01,0,4872.02
ITEM00561,TXN00199,PROD0253,3,3717.09,10,10036.14
ITEM00562,TXN00200,PROD0156,3,3010.2,15,7676.01
ITEM00563,TXN00200,PROD0029,1,1187.95,10,1069.15
ITEM00564,TXN00200,PROD0392,3,1920.14,5,5472.4
ITEM00565,TXN00200,PROD0303,3,2163.99,10,5842.77
ITEM00566,TXN00200,PROD0030,2,4941.31,10,8894.36
ITEM00567,TXN00201,PROD0331,3,658.95,5,1878.01
ITEM00568,TXN00202,PROD0314,1,1611.21,0,1611.21
ITEM00569,TXN00203,PROD0166,2,2862.99,5,5439.68
ITEM00570,TXN00203,PROD0357,1,3257.75,0,3257.75
ITEM00571,TXN00203,PROD0122,2,2515.21,5,4778.9
ITEM00572,TXN00204,PROD0201,2,3818.22,10,6872.8
ITEM00573,TXN00204,PROD0071,2,1486.69,5,2824.71
ITEM00574,TXN00204,PROD0403,2,2658.26,10,4784.87
ITEM00575,TXN00204,PROD0415,2,1973.08,10,3551.54
ITEM00576,TXN00205,PROD0448,3,1736.48,0,5209.44
ITEM00577,TXN00206,PROD0054,3,961.85,10,2597.0
ITEM00578,TXN00206,PROD0342,3,2308.4,5,6578.94
ITEM00579,TXN00206,PROD0071,1,1486.69,5,1412.36
ITEM00580,TXN00206,PROD0039,1,2145.02,0,2145.02
ITEM00581,TXN00206,PROD0194,2,3414.16,10,6145.49
ITEM00582,TXN00207,PROD0402,3,4570.66,10,12340.78
ITEM00583,TXN00207,PROD0033,3,2620.15,0,7860.45
ITEM00584,TXN00207,PROD0274,2,4232.94,5,8042.59
ITEM00585,TXN00207,PROD0307,3,791.48,0,2374.44
ITEM00586,TXN00208,PROD0205,3,4355.52,15,11106.58
ITEM00587,TXN00209,PROD0409,1,413.67,15,351.62
ITEM00588,TXN00209,PROD0311,3,2349.12,0,7047.36
ITEM00589,TXN00209,PROD0109,2,3446.84,5,6549.0
ITEM00590,TXN00209,PROD0339,2,646.61,10,1163.9
ITEM00591,TXN00210,PROD0424,3,3641.74,0,10925.22
ITEM00592,TXN00210,PROD0064,2,3248.92,0,6497.84
ITEM00593,TXN00210,PROD0034,3,3133.83,0,9401.49
ITEM00594,TXN00210,PROD0440,2,2495.76,0,4991.52
ITEM00595,TXN00211,PROD0102,1,3010.8,0,3010.8
ITEM00596,TXN00211,PROD0261,1,932.5,0,932.5
ITEM00597,TXN00211,PROD0051,1,2161.46,10,1945.31
ITEM00598,TXN00211,PROD0290,2,2001.85,15,3403.14
ITEM00599,TXN00212,PROD0220,2,794.89,15,1351.31
ITEM00600,TXN00213,PROD0293,2,250.7,5,476.33
ITEM00601,TXN00213,PROD0255,2,3985.7,15,6775.69
ITEM00602,TXN00213,PROD0295,1,2348.68,15,1996.38
ITEM00603,TXN00213,PROD0088,1,2943.43,0,2943.43
ITEM00604,TXN00213,PROD0444,2,2075.44,0,4150.88
ITEM00605,TXN00214,PROD0316,3,2072.28,10,5595.16
ITEM00606,TXN00214,PROD0392,2,1920.14,5,3648.27
ITEM00607,TXN00215,PROD0222,2,2374.69,10,4274.44
ITEM00608,TXN00216,PROD0222,3,2374.69,15,6055.46
ITEM00609,TXN00216,PROD0072,3,3971.98,5,11320.14
ITEM00610,TXN00217,PROD0495,2,774.07,10,1393.33
ITEM00611,TXN00218,PROD0299,3,1136.0,0,3408.0
ITEM00612,TXN00218,PROD0393,3,3772.69,0,11318.07
ITEM00613,TXN00219,PROD0337,1,1035.35,5,983.58
ITEM00614,TXN00219,PROD0140,2,3805.42,0,7610.84
ITEM00615,TXN00220,PROD0238,1,2546.84,5,2419.5
ITEM00616,TXN00221,PROD0199,1,2622.69,15,2229.29
ITEM00617,TXN00221,PROD0125,3,3348.34,0,10045.02
ITEM00618,TXN00221,PROD0112,1,3476.03,5,3302.23
ITEM00619,TXN00221,PROD0151,3,3371.98,0,10115.94
ITEM00620,TXN00221,PROD0317,1,1201.94,10,1081.75
ITEM00621,TXN00222,PROD0206,1,4801.95,15,4081.66
ITEM00622,TXN00222,PROD0222,3,2374.69,0,7124.07
ITEM00623,TXN00222,PROD0259,3,3917.11,5,11163.76
ITEM00624,TXN00222,PROD0021,2,4698.45,15,7987.36
ITEM00625,TXN00223,PROD0063,3,3723.72,0,11171.16
ITEM00626,TXN00223,PROD0485,1,2698.19,10,2428.37
ITEM00627,TXN00223,PROD0443,1,3096.1,15,2631.68
ITEM00628,TXN00223,PROD0345,2,1421.5,0,2843.0
ITEM00629,TXN00224,PROD0346,3,1759.02,10,4749.35
ITEM00630,TXN00224,PROD0281,1,2854.19,5,2711.48
ITEM00631,TXN00224,PROD0052,3,4545.38,5,12954.33
ITEM00632,TXN00224,PROD0431,3,651.48,15,1661.27
ITEM00633,TXN00225,PROD0307,3,791.48,10,2137.0
ITEM00634,TXN00226,PROD0127,3,2324.8,15,5928.24
ITEM00635,TXN00226,PROD0238,3,2546.84,10,6876.47
ITEM00636,TXN00226,PROD0268,1,338.68,5,321.75
ITEM00637,TXN00226,PROD0293,1,250.7,15,213.09
ITEM00638,TXN00226,PROD0076,3,2497.74,0,7493.22
ITEM00639,TXN00227,PROD0057,2,4745.4,0,9490.8
ITEM00640,TXN00228,PROD0268,1,338.68,5,321.75
ITEM00641,TXN00228,PROD0220,3,794.89,15,2026.97
ITEM00642,TXN00228,PROD0244,2,3331.32,0,6662.64
ITEM00643,TXN00229,PROD0069,2,2777.95,0,5555.9
ITEM00644,TXN00229,PROD0127,2,2324.8,10,4184.64
ITEM00645,TXN00229,PROD0020,3,3306.38,15,8431.27
ITEM00646,TXN00229,PROD0382,2,2948.86,0,5897.72
ITEM00647,TXN00229,PROD0338,3,789.29,10,2131.08
ITEM00648,TXN00230,PROD0272,2,2894.96,15,4921.43
ITEM00649,TXN00230,PROD0087,3,1081.01,5,3080.88
ITEM00650,TXN00230,PROD0405,3,4320.4,0,12961.2
ITEM00651,TXN00231,PROD0056,3,986.97,0,2960.91
ITEM00652,TXN00231,PROD0024,1,4160.66,5,3952.63
ITEM00653,TXN00231,PROD0277,2,4380.06,0,8760.12
ITEM00654,TXN00231,PROD0419,1,4707.04,10,4236.34
ITEM00655,TXN00232,PROD0148,1,2380.94,10,2142.85
ITEM00656,TXN00232,PROD0293,3,250.7,15,639.28
ITEM00657,TXN00232,PROD0210,2,1404.02,10,2527.24
ITEM00658,TXN00233,PROD0052,2,4545.38,10,8181.68
ITEM00659,TXN00233,PROD0485,1,2698.19,5,2563.28
ITEM00660,TXN00233,PROD0456,2,466.62,15,793.25
ITEM00661,TXN00233,PROD0296,2,229.1,10,412.38
ITEM00662,TXN00233,PROD0320,2,1370.21,15,2329.36
ITEM00663,TXN00234,PROD0368,2,3139.88,15,5337.8
ITEM00664,TXN00234,PROD0381,3,3451.4,15,8801.07
ITEM00665,TXN00234,PROD0266,1,4718.52,0,4718.52
ITEM00666,TXN00234,PROD0122,2,2515.21,10,4527.38
ITEM00667,TXN00234,PROD0177,2,322.42,0,644.84
ITEM00668,TXN00235,PROD0141,1,1361.81,5,1293.72
ITEM00669,TXN00235,PROD0362,2,1644.22,0,3288.44
ITEM00670,TXN00235,PROD0041,3,4264.15,15,10873.58
ITEM00671,TXN00236,PROD0184,3,2499.98,0,7499.94
ITEM00672,TXN00237,PROD0032,2,3081.31,10,5546.36
ITEM00673,TXN00237,PROD0011,1,1316.98,5,1251.13
ITEM00674,TXN00238,PROD0014,1,3961.86,10,3565.67
ITEM00675,TXN00238,PROD0280,1,1452.42,15,1234.56
ITEM00676,TXN00238,PROD0104,1,2484.35,15,2111.7
ITEM00677,TXN00238,PROD0466,1,814.73,5,773.99
ITEM00678,TXN00239,PROD0122,1,2515.21,5,2389.45
ITEM00679,TXN00239,PROD0253,3,3717.09,10,10036.14
ITEM00680,TXN00240,PROD0301,3,3338.14,15,8512.26
ITEM00681,TXN00240,PROD0318,3,3424.55,0,10273.65
ITEM00682,TXN00240,PROD0179,2,784.46,5,1490.47
ITEM00683,TXN00241,PROD0422,3,1709.58,10,4615.87
ITEM00684,TXN00241,PROD0020,2,3306.38,5,6282.12
ITEM00685,TXN00241,PROD0086,2,703.06,15,1195.2
ITEM00686,TXN00242,PROD0477,1,2734.01,5,2597.31
ITEM00687,TXN00242,PROD0210,1,1404.02,10,1263.62
ITEM00688,TXN00242,PROD0149,3,4118.4,5,11737.44
ITEM00689,TXN00242,PROD0266,1,4718.52,10,4246.67
ITEM00690,TXN00242,PROD0132,2,3110.38,5,5909.72
ITEM00691,TXN00243,PROD0306,2,371.67,5,706.17
ITEM00692,TXN00243,PROD0104,1,2484.35,10,2235.91
ITEM00693,TXN00243,PROD0171,1,1091.73,10,982.56
ITEM00694,TXN00243,PROD0325,2,2757.07,0,5514.14
ITEM00695,TXN00244,PROD0374,3,2793.66,5,7961.93
ITEM00696,TXN00244,PROD0325,2,2757.07,15,4687.02
ITEM00697,TXN00244,PROD0036,3,239.09,10,645.54
ITEM00698,TXN00244,PROD0049,1,1539.41,0,1539.41
ITEM00699,TXN00244,PROD0359,2,2477.83,5,4707.88
ITEM00700,TXN00245,PROD0431,3,651.48,10,1759.0
ITEM00701,TXN00245,PROD0168,1,3088.44,10,2779.6
ITEM00702,TXN00245,PROD0014,2,3961.86,0,7923.72
ITEM00703,TXN00246,PROD0288,3,2643.78,5,7534.77
ITEM00704,TXN00246,PROD0015,3,3237.3,15,8255.12
ITEM00705,TXN00246,PROD0372,3,2815.89,10,7602.9
ITEM00706,TXN00246,PROD0100,2,1728.37,5,3283.9
ITEM00707,TXN00246,PROD0346,2,1759.02,0,3518.04
ITEM00708,TXN00247,PROD0219,1,2518.3,10,2266.47
ITEM00709,TXN00247,PROD0393,2,3772.69,5,7168.11
ITEM00710,TXN00247,PROD0210,1,1404.02,10,1263.62
ITEM00711,TXN00247,PROD0095,3,1873.93,15,4778.52
ITEM00712,TXN00248,PROD0219,1,2518.3,10,2266.47
ITEM00713,TXN00248,PROD0011,2,1316.98,0,2633.96
ITEM00714,TXN00248,PROD0290,2,2001.85,5,3803.51
ITEM00715,TXN00248,PROD0269,1,2169.95,5,2061.45
ITEM00716,TXN00248,PROD0409,1,413.67,15,351.62
ITEM00717,TXN00249,PROD0301,1,3338.14,5,3171.23
ITEM00718,TXN00249,PROD0237,3,674.76,5,1923.07
ITEM00719,TXN00250,PROD0351,2,2035.04,15,3459.57
ITEM00720,TXN00250,PROD0223,1,1128.32,15,959.07
ITEM00721,TXN00250,PROD0204,1,4689.08,10,4220.17
ITEM00722,TXN00250,PROD0261,2,932.5,0,1865.0
ITEM00723,TXN00250,PROD0436,2,3668.09,0,7336.18
ITEM00724,TXN00251,PROD0222,3,2374.69,15,6055.46
ITEM00725,TXN00251,PROD0175,1,2584.51,5,2455.28
ITEM00726,TXN00252,PROD0109,2,3446.84,15,5859.63
ITEM00727,TXN00252,PROD0160,2,2866.25,15,4872.62
ITEM00728,TXN00252,PROD0464,1,1234.4,5,1172.68
ITEM00729,TXN00252,PROD0470,1,577.38,15,490.77
ITEM00730,TXN00253,PROD0390,1,2734.76,5,2598.02
ITEM00731,TXN00253,PROD0495,3,774.07,0,2322.21
ITEM00732,TXN00253,PROD0459,1,3516.27,10,3164.64
ITEM00733,TXN00254,PROD0226,3,1810.83,15,4617.62
ITEM00734,TXN00255,PROD0198,3,2344.54,15,5978.58
ITEM00735,TXN00255,PROD0448,1,1736.48,0,1736.48
ITEM00736,TXN00255,PROD0386,1,2502.68,5,2377.55
ITEM00737,TXN00256,PROD0126,2,4603.66,15,7826.22
ITEM00738,TXN00256,PROD0100,2,1728.37,5,3283.9
ITEM00739,TXN00256,PROD0334,1,3607.59,10,3246.83
ITEM00740,TXN00257,PROD0082,1,3013.94,5,2863.24
ITEM00741,TXN00257,PROD0049,3,1539.41,10,4156.41
ITEM00742,TXN00257,PROD0029,2,1187.95,10,2138.31
ITEM00743,TXN00258,PROD0490,3,3931.34,0,11794.02
ITEM00744,TXN00258,PROD0295,3,2348.68,10,6341.44
ITEM00745,TXN00259,PROD0472,2,2686.16,15,4566.47
ITEM00746,TXN00259,PROD0036,2,239.09,10,430.36
ITEM00747,TXN00259,PROD0355,2,1619.68,0,3239.36
ITEM00748,TXN00259,PROD0234,3,515.38,15,1314.22
ITEM00749,TXN00260,PROD0238,1,2546.84,10,2292.16
ITEM00750,TXN00260,PROD0048,2,1434.31,0,2868.62
ITEM00751,TXN00260,PROD0267,2,1738.92,5,3303.95
ITEM00752,TXN00261,PROD0051,3,2161.46,0,6484.38
ITEM00753,TXN00261,PROD0093,2,4395.24,5,8350.96
ITEM00754,TXN00261,PROD0411,2,4028.26,0,8056.52
ITEM00755,TXN00261,PROD0472,2,2686.16,10,4835.09
ITEM00756,TXN00261,PROD0153,2,4951.44,15,8417.45
ITEM00757,TXN00262,PROD0262,2,4121.98,5,7831.76
ITEM00758,TXN00262,PROD0181,1,235.07,0,235.07
ITEM00759,TXN00262,PROD0398,3,3057.87,15,7797.57
ITEM00760,TXN00263,PROD0054,2,961.85,10,1731.33
ITEM00761,TXN00263,PROD0222,2,2374.69,10,4274.44
ITEM00762,TXN00263,PROD0005,3,3636.58,15,9273.28
ITEM00763,TXN00263,PROD0471,2,4741.08,15,8059.84
ITEM00764,TXN00264,PROD0180,1,3900.95,5,3705.9
ITEM00765,TXN00264,PROD0169,3,3963.93,15,10108.02
ITEM00766,TXN00264,PROD0342,1,2308.4,15,1962.14
ITEM00767,TXN00264,PROD0271,3,2695.04,5,7680.86
ITEM00768,TXN00264,PROD0037,3,1423.98,15,3631.15
ITEM00769,TXN00265,PROD0021,1,4698.45,5,4463.53
ITEM00770,TXN00265,PROD0127,1,2324.8,5,2208.56
ITEM00771,TXN00265,PROD0379,1,709.74,15,603.28
ITEM00772,TXN00266,PROD0036,1,239.09,5,227.14
ITEM00773,TXN00267,PROD0222,1,2374.69,10,2137.22
ITEM00774,TXN00267,PROD0468,3,3589.86,15,9154.14
ITEM00775,TXN00267,PROD0056,3,986.97,10,2664.82
ITEM00776,TXN00268,PROD0390,1,2734.76,10,2461.28
ITEM00777,TXN00268,PROD0221,2,360.84,15,613.43
ITEM00778,TXN00269,PROD0173,1,213.51,10,192.16
ITEM00779,TXN00269,PROD0205,1,4355.52,5,4137.74
ITEM00780,TXN00269,PROD0474,1,4574.08,5,4345.38
ITEM00781,TXN00269,PROD0316,3,2072.28,15,5284.31
ITEM00782,TXN00270,PROD0339,3,646.61,5,1842.84
ITEM00783,TXN00270,PROD0003,3,3055.36,10,8249.47
ITEM00784,TXN00270,PROD0226,1,1810.83,10,1629.75
ITEM00785,TXN00270,PROD0439,3,1668.15,5,4754.23
ITEM00786,TXN00271,PROD0210,3,1404.02,5,4001.46
ITEM00787,TXN00271,PROD0332,3,3774.04,15,9623.8
ITEM00788,TXN00272,PROD0145,1,3939.06,10,3545.15
ITEM00789,TXN00272,PROD0485,2,2698.19,0,5396.38
ITEM00790,TXN00272,PROD0004,3,2621.28,10,7077.46
ITEM00791,TXN00273,PROD0216,1,2867.62,10,2580.86
ITEM00792,TXN00273,PROD0358,3,2917.7,5,8315.44
ITEM00793,TXN00273,PROD0295,3,2348.68,10,6341.44
ITEM00794,TXN00273,PROD0139,1,536.2,5,509.39
ITEM00795,TXN00273,PROD0462,2,583.56,10,1050.41
ITEM00796,TXN00274,PROD0287,2,2530.96,5,4808.82
ITEM00797,TXN00275,PROD0117,1,2017.68,5,1916.8
ITEM00798,TXN00275,PROD0252,3,3483.91,15,8883.97
ITEM00799,TXN00275,PROD0204,1,4689.08,10,4220.17
ITEM00800,TXN00276,PROD0310,1,1826.93,10,1644.24
ITEM00801,TXN00276,PROD0277,1,4380.06,15,3723.05
ITEM00802,TXN00276,PROD0232,3,4911.25,15,12523.69
ITEM00803,TXN00276,PROD0078,1,770.43,0,770.43
ITEM00804,TXN00276,PROD0030,2,4941.31,15,8400.23
ITEM00805,TXN00277,PROD0460,3,2589.57,15,6603.4
ITEM00806,TXN00277,PROD0339,1,646.61,10,581.95
ITEM00807,TXN00277,PROD0364,1,696.12,15,591.7
ITEM00808,TXN00278,PROD0129,2,731.47,0,1462.94
ITEM00809,TXN00278,PROD0061,1,957.38,10,861.64
ITEM00810,TXN00278,PROD0018,3,1719.25,5,4899.86
ITEM00811,TXN00279,PROD0075,1,312.56,15,265.68
ITEM00812,TXN00279,PROD0408,1,3362.29,0,3362.29
ITEM00813,TXN00279,PROD0364,1,696.12,15,591.7
ITEM00814,TXN00279,PROD0098,2,2104.67,5,3998.87
ITEM00815,TXN00280,PROD0037,2,1423.98,0,2847.96
ITEM00816,TXN00280,PROD0199,3,2622.69,5,7474.67
ITEM00817,TXN00281,PROD0391,1,806.45,5,766.13
ITEM00818,TXN00281,PROD0379,2,709.74,15,1206.56
ITEM00819,TXN00282,PROD0254,1,2250.88,10,2025.79
ITEM00820,TXN00282,PROD0215,1,3506.81,5,3331.47
ITEM00821,TXN00282,PROD0428,3,521.95,5,1487.56
ITEM00822,TXN00282,PROD0230,2,4116.06,10,7408.91
ITEM00823,TXN00283,PROD0438,2,2879.8,0,5759.6
ITEM00824,TXN00284,PROD0449,1,3980.07,15,3383.06
ITEM00825,TXN00284,PROD0496,2,3200.65,10,5761.17
ITEM00826,TXN00284,PROD0464,1,1234.4,15,1049.24
ITEM00827,TXN00284,PROD0396,2,1210.58,15,2057.99
ITEM00828,TXN00284,PROD0385,1,3340.68,0,3340.68
ITEM00829,TXN00285,PROD0226,1,1810.83,0,1810.83
ITEM00830,TXN00286,PROD0269,3,2169.95,10,5858.86
ITEM00831,TXN00287,PROD0170,3,3759.34,0,11278.02
ITEM00832,TXN00287,PROD0212,2,248.91,0,497.82
ITEM00833,TXN00288,PROD0050,3,228.61,15,582.96
ITEM00834,TXN00288,PROD0200,2,909.78,15,1546.63
ITEM00835,TXN00288,PROD0089,3,298.97,15,762.37
ITEM00836,TXN00289,PROD0317,2,1201.94,15,2043.3
ITEM00837,TXN00289,PROD0175,3,2584.51,10,6978.18
ITEM00838,TXN00289,PROD0387,2,4914.8,5,9338.12
ITEM00839,TXN00289,PROD0233,2,3038.05,10,5468.49
ITEM00840,TXN00290,PROD0250,1,1152.44,10,1037.2
ITEM00841,TXN00290,PROD0013,3,2263.89,5,6452.09
ITEM00842,TXN00291,PROD0429,1,1476.15,5,1402.34
ITEM00843,TXN00291,PROD0049,1,1539.41,10,1385.47
ITEM00844,TXN00291,PROD0390,3,2734.76,10,7383.85
ITEM00845,TXN00291,PROD0077,3,2983.96,10,8056.69
ITEM00846,TXN00291,PROD0197,2,4977.37,10,8959.27
ITEM00847,TXN00292,PROD0493,1,4302.99,5,4087.84
ITEM00848,TXN00292,PROD0370,3,881.61,5,2512.59
ITEM00849,TXN00293,PROD0326,2,958.62,5,1821.38
ITEM00850,TXN00293,PROD0410,3,2191.49,0,6574.47
ITEM00851,TXN00293,PROD0091,2,2346.94,5,4459.19
ITEM00852,TXN00293,PROD0300,1,2511.78,5,2386.19
